Unnamed: 0,Unnamed: 1, ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 62,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langouste,46637.45975439746,15888.131875849573,0,0,22965.68488779242,54005.66912184435,82158.27346652513,0,0,0,0,0,221655.21910640894,,Dorade Grise,7824.287238396979,1583.6484218998507,873.4259534633347,120704.24631240075,1077.5540267282681,269.3236785632766,0,0,0,0,0,0,132332.48563145247,Dorade Grise,438.46278450914576,313.64349221584524,372.93790389442626,74.91243776154194,413.38232798026354,123.44152942135851,3076.3709064687746,0,0,0,0,0,4813.151382251355,Dorade Grise,0,0,0,408.8943482559362,0,0,0,0,0,0,0,0,408.8943482559362,Dorade Grise,0,0,123.45753531015278,999.5607620027919,0,0,0,0,0,0,0,0,1123.0182973129447,Dorade Grise,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorade Grise,185.33368298368302,292.3747781029603,145.29024478734746,34.49724795476419,0,0,42.95865698382576,0,0,0,0,0,700.4546108125807,Dorade Grise,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorade Grise,8448.083705889807,2189.6666922186564,1515.1116374552612,122222.11110837577,1490.9363547085318,392.7652079846351,3119.3295634526003,0,0,0,0,0,139378.00427008528
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machoiron de mer,7619311.379481873,5265971.236311904,6312775.15747068,11821067.872039033,10071559.118315533,9704589.561031964,5195802.887327878,0,0,0,0,0,55991077.21197887,,Dorade Rose,582.1269705367353,0,414.38613743045744,1795.3177424288772,142.80836498808372,0,0,0,0,0,0,0,2934.6392153841534,Dorade Rose,166.41093594182726,11.768986574703385,1162.1595645482012,98.7127435086985,60.28492283045511,248.05201271981326,0,0,0,0,0,0,1747.3891661236987,Dorade Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorade Rose,0,0,20.576255885025464,0,0,0,0,0,0,0,0,0,20.576255885025464,Dorade Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorade Rose,1168.8481435231436,1313.1218104273303,1167.3319667397227,942.1317372473533,2118.8401958456975,2118.8401958456975,4291.421699384249,10848,0,0,0,0,23968.535749013194,Dorade Rose,272.9645284035702,0,0,0,0,0,0,0,0,0,0,0,272.9645284035702,Dorade Rose,2190.3505784052763,1324.8907970020337,2764.4539246034064,2836.1622231849287,2321.9334836642365,2366.892208565511,4291.421699384249,10848,0,0,0,0,28944.104914809643
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maquéreau,5197699.0726165855,4724651.454765134,6269278.535523442,685768.6662406101,9664296.024306891,37185749.80259138,502078.337850987,0,0,0,0,0,64229521.89389503,,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,15.545819918132485,5.296043958616524,0,0,7.655228295930807,18.00188970728145,27.386091155508378,0,0,0,0,0,73.88507303546965,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,15.545819918132485,5.296043958616524,0,0,7.655228295930807,18.00188970728145,27.386091155508378,0,0,0,0,0,73.88507303546965
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merou,5536871.127146411,2529625.9930481073,5752451.539572721,16077846.277801717,4965096.320695799,36571754.45653327,4166665.115227598,0,0,0,0,0,75600310.83002561,,Machoiron de mer,5220.3644454584655,2207.2501685478296,1421.7731267010522,6307.359687686637,2791.254406585273,4376.509776653245,2077.5936082919457,0,0,0,0,0,24402.10521992445,Machoiron de mer,1227.059831265321,2326.7286458188596,1607.0679411240078,1028.0951744878282,1430.5707878020696,376.87072997581424,3090.0639520465293,0,0,0,0,0,11086.457062520429,Machoiron de mer,0,0,0,74.34442695562477,0,0,0,0,0,0,0,0,74.34442695562477,Machoiron de mer,0,73.48589498681247,689.3045721483529,552.9485066398422,262.9873515482627,0,0,0,0,0,0,0,1578.7263253232704,Machoiron de mer,0,0,0,0,0,0,0,0,0,0,0,0,0,Machoiron de mer,17.91039793539794,97.45825936765343,177.35429880938275,0,0,0,28.145326989403088,0,0,0,0,0,320.8682831018372,Machoiron de mer,0,0,0,0,0,0,0,0,0,0,0,0,0,Machoiron de mer,6465.334674659184,4704.922968721155,3895.499938782796,7962.747795769932,4484.812545935605,4753.38050662906,5195.802887327878,0,0,0,0,0,37462.501317825605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mulet,381430215.4630076,17953491.13467048,13552755.935882691,91873925.80255592,108861090.51464166,106697776.21811868,190554038.5987534,0,0,0,0,0,910923293.6676304,,Maquéreau,1921.6449457502983,287.1568180440866,101.81038721351756,0,246.66899407032642,0,0,0,0,0,0,0,2557.2811450782287,Maquéreau,157.22476962656717,531.9581931765931,113.68063298536238,150.99538236310798,263.1484726726215,32.96449933411279,502.078337850987,0,0,0,0,0,1752.050288009352,Maquéreau,0,0,0,0,0,168.7610062893082,0,0,0,0,0,0,168.7610062893082,Maquéreau,0,244.9529832893749,401.2369897579965,233.93975280916405,438.3122525804378,0,0,0,0,0,0,0,1318.4419784369734,Maquéreau,0,0,0,0,0,0,0,0,0,0,0,0,0,Maquéreau,0,0,0,0,0,0,0,0,0,0,0,0,0,Maquéreau,0,0,0,0,0,0,0,0,0,0,0,0,0,Maquéreau,2078.8697153768653,1064.0679945100546,616.7280099568765,384.935135172272,948.1297193233856,201.725505623421,502.078337850987,0,0,0,0,0,5796.534417813862
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raie,25066.796514153186,0,0,226116.67065582235,35405.430868679985,30794141.557648066,0,0,0,0,0,0,31080730.455686722,,Merou,1289.4425368878221,72.86068517536526,76.80432719616238,0,0,4595.335265485907,0,0,0,0,0,0,6034.442814745257,Merou,9.53948040430857,82.38290602292369,450.6333005390984,15.606757866987905,175.1133472694172,189.13673731416483,118.67306167386965,0,0,0,0,0,1041.0855910907703,Merou,0,0,0,0,0,0,0,0,0,0,0,0,0,Merou,0,0,0,5380.614314610772,0,0,0,0,0,0,0,0,5380.614314610772,Merou,0,0,0,0,0,0,0,0,0,0,0,0,0,Merou,915.7664335664336,856.6068060209539,1773.5429880938277,1034.9174386429258,1810.9251810089024,1810.9251810089024,1547.9929844171697,0,0,0,0,0,9750.677012759115,Merou,0,0,0,0,0,0,0,0,0,0,0,0,0,Merou,2214.7484508585644,1011.8503972192428,2300.9806158290885,6431.138511120686,1986.0385282783195,6595.397183808975,1666.6660460910393,0,0,0,0,0,22206.819733205917
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mulet,1139.2162219106003,1028.6214377698625,2965.0042592006866,0,0,6665.761044441097,0,0,0,0,0,0,11798.602963322246,Mulet,5488.381059278864,7897.578440954708,7920.023380073736,2328.91844270127,4927.096311968466,1541.6163731144661,2880.103919854298,0,0,0,0,0,32983.71792794581,Mulet,374802.61818181816,0,0,68136.66730483009,53656.029137723366,60829.90471698113,187673.9346788991,0,0,0,0,0,745099.1540202519,Mulet,0,0,0,19459.533983671372,24939.967171826916,0,0,0,0,0,0,0,44399.50115549829,Mulet,0,0,0,0,0,0,0,0,0,0,0,0,0,Mulet,0,0,0,165.3488781280077,15.395750741839764,15.395750741839764,0,0,0,0,0,0,196.14037961168725,Mulet,0,0,0,0,0,0,0,0,0,0,0,0,0,Mulet,381430.2154630076,8926.19987872457,10885.027639274424,90090.46860933072,83538.48837226059,69052.67788527854,190554.0385987534,0,0,0,0,0,834477.11644663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rouge,14661369.57467342,14637117.351269701,10936103.259299872,10651356.30198256,15907299.027762769,8935613.106759328,8382628.869154864,9000000,0,0,0,0,93111487.49090253,,Raie,0,0,0,151.98457078762982,0,0,0,0,0,0,0,0,151.98457078762982,Raie,5.653025424775449,0,0,74.13209986819254,35.405430868679986,3.506861631288594,0,0,0,0,0,0,118.69741779293658,Raie,0,0,0,0,0,42.19025157232705,0,0,0,0,0,0,42.19025157232705,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0,Raie,5.653025424775449,0,0,226.11667065582236,35.405430868679986,45.69711320361564,0,0,0,0,0,0,312.8722401528934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sardine,619530681.6171817,829597885.499096,480721950.4320244,516024329.7092468,910216862.5309337,837674570.3942376,2592332.7490239684,0,0,0,0,0,4196358612.931744,,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sole,8441345.116898805,7415553.2568093585,5212799.722240204,3202887.468585799,16482724.395934263,5802756.087596141,1052463.3577192088,0,0,0,0,0,47610529.40578378,,Rouge,2797.96511645076,537.8832935004906,807.3385091317532,1576.8399219216592,2479.6725193385446,0,0,0,0,0,0,0,8199.699360343207,Rouge,635.965360287238,354.24649589857194,942.4042689858494,226.68815801799934,490.891514476563,422.92751273340446,648.137490680365,0,0,0,0,0,3721.260801079991,Rouge,0,0,0,0,241.03784731967443,0,0,0,0,0,0,0,241.03784731967443,Rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,Rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,Rouge,2382.082925407926,4807.256877861305,2552.098299816372,2414.8073568334935,3151.3177299703266,3151.3177299703266,2704.914056981581,3600,0,0,0,0,24763.79497684133,Rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,Rouge,5816.0134021459235,5699.386667260367,4301.841077933975,4218.335436773152,6362.919611105108,3574.245242703731,3353.0515476619457,3600,0,0,0,0,36925.7929855842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thon,10095535.782701721,8517959.265336288,8365920.105528294,3691386.343220066,8535632.95151183,16683241.264958767,6884258.433351789,43920000,0,0,0,0,106693934.14660875,,Sardine,11229.417044547345,128641.96856109342,67453.84689681562,0,194.7386795292051,5285.477191804303,0,0,0,0,0,0,212805.4483737899,Sardine,10475.762740287004,0,4939.791534040207,27322.360828789053,90909.6636283263,11345.866331095698,0,0,0,0,0,0,144993.44506253826,Sardine,0,0,0,0,3414.702837028721,0,0,0,0,0,0,0,3414.702837028721,Sardine,1058217.378654841,1262561.161768425,764860.5837581665,664814.2429831334,1348686.8011900072,1268574.0696156397,0,0,0,0,0,0,6367714.237970213,Sardine,0,0,0,0,0,0,0,0,0,0,0,0,0,Sardine,0,0,0,0,0,0,5184.665498047937,0,0,0,0,0,5184.665498047937,Sardine,123592.27258272763,176323.71255042907,0,243205.9227368826,314913.8648236307,273687.37957345526,0,0,0,0,0,0,1131723.1522671254,Sardine,1203514.8310224032,1567526.8428799475,837254.2221890223,935342.5265488051,1758119.7711585222,1558892.792711995,5184.665498047937,0,0,0,0,0,7865835.652008742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbo,808480.8318325934,770454.5287380866,134944.6362775884,549339.0715721763,495676.0321615198,26887547.68181994,607058.3539471024,0,0,0,0,0,30253501.136349007,,Sole,3117.196035777357,1281.4908745549537,762.6848305293332,1196.8784949525848,6179.707430393441,1666.4402611102742,0,0,0,0,0,0,14204.397927317943,Sole,222.94119018958176,1684.7304281687898,959.8243947598653,84.27649248173469,413.38232798026354,81.35918984589539,123.23741019978772,0,0,0,0,0,3569.7514336259183,Sole,0,0,0,0,0,0,0,0,0,0,0,0,0,Sole,0,0,0,0,0,0,0,0,0,0,0,0,0,Sole,0,0,0,0,0,0,0,0,0,0,0,0,0,Sole,0,0,325.65054866129606,0,0,0,297.74793288789584,0,0,0,0,0,623.398481549192,Sole,0,0,0,0,0,0,0,0,0,0,0,0,0,Sole,3340.137225966939,2966.2213027237435,2048.1597739504946,1281.1549874343195,6593.089758373705,1747.7994509561695,420.98534308768353,0,0,0,0,0,18397.54784249305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thon,3323.7572188710374,953.61779126581,1264.5921780205338,322.96721292371336,0,1582.2766115592501,0,0,0,0,0,0,7447.211012640345,Thon,1137.671366736059,1987.5464527359077,1184.8139065172265,375.3425267010591,690.8843537077554,432.04535297475485,2715.787372921248,0,0,0,0,0,8524.09133229401,Thon,0,0,0,142.4934849982808,0,691.9201257861636,0,0,0,0,0,0,834.4136107844444,Thon,0,171.46708830256244,267.491326505331,531.6812563844637,219.1561262902189,0,0,0,0,0,0,0,1189.795797482576,Thon,0,0,0,0,0,0,0,0,0,0,0,0,0,Thon,432.9644022644023,897.6418625968079,564.1269504501836,411.58785490856593,873.7088545994067,873.7088545994067,4168.471060430541,43920,0,0,0,0,52142.20983984931,Thon,0,0,0,0,0,0,0,0,0,0,0,0,0,Thon,4894.392987871499,4010.2731949010877,3281.024361493275,1784.072335916083,1783.749334597381,3579.9509449195752,6884.258433351789,43920,0,0,0,0,70137.7215930507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Total (,000. f.cfa)",1584003754.9889932,1370459777.1416333,1241253031.705553,1917651587.9956052,2123009279.5365624,2232578710.8343325,2050142049.56062,79704000,0,0,0,0,12598802191.763302,,Turbo,413.1223661873605,34.28738125899542,0,465.4527480371163,0,0,0,0,0,0,0,0,912.8624954834722,Turbo,395.35846564523297,412.5029794433537,134.94463627758842,83.88632353505999,495.6760321615198,113.85610762916968,607.0583539471024,0,0,0,0,0,2243.282898639027,Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,808.4808318325935,446.7903607023491,134.94463627758842,549.3390715721763,495.6760321615198,113.85610762916968,607.0583539471024,0,0,0,0,0,3156.145394122499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Valeurs (,000 f.cfa)",1584003.754988993,1370459.7771416332,1241253.031705553,1917651.5879956053,2123009.2795365625,2232578.7108343323,2050142.04956062,79704,0,0,0,0,12598802.191763299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efforts (jr),315.6415770609321,645.0000000000001,682.8387096774194,349.46031746031736,393.14285714285717,310.3759398496241,2001.4545454545455,0,0,0,0,0,4697.913946645695,Efforts (jr),29.548387096774192,23.537777777777773,8.57685009487666,33.60329444063142,43.201181974883035,34.61818181818182,40.38461538461539,0,0,0,0,0,213.4702885877403,Efforts (jr),234.66666666666666,0,0,130.37037037037032,162.46153846153845,110.40000000000002,171.59999999999997,0,0,0,0,0,809.4985754985753,Efforts (jr),1260.7210626185952,1679.6347031963471,1720.139372822299,1786.9387755102039,1948.0341880341873,1727.3142857142855,0,0,0,0,0,0,10122.782387895917,Efforts (jr),0,0,0,0,0,0,0,0,0,0,0,0,0,Efforts (jr),22.8,21.54016620498615,18.642857142857142,23.029411764705884,28.800000000000004,28.800000000000004,24.000000000000004,72,0,0,0,0,239.61243511254918,Efforts (jr),245.91304347826085,214.56521739130434,140,162.4,132.92307692307693,308.3294117647059,180,0,0,0,0,0,1384.130749557348,Efforts (jr),2109.290736921229,2584.2778645704157,2570.1977897374522,2485.802169546229,2708.562842536543,2519.8378191467978,2417.439160839161,72,0,0,0,0,17467.40838329783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137326.94389021996,,Captures (kg),101559.2483543928,171379.04633910253,96066.13799810225,177441.9863945578,97719.86938775511,129931.84217687076,583111.2727272727,0,0,0,0,0,1357209.403378054,Captures (kg),30565.201843582756,34887.74842231922,34298.67374110453,38890.47992874716,116099.19233608662,20046.156247547282,43781.231060606064,0,0,0,0,0,318568.68357999367,Captures (kg),414796.8,0,0,78575.8639231824,61344.13214285715,64399.200000000004,227504.64,0,0,0,0,0,846620.6360660396,Captures (kg),1089361.7461667003,1314082.9392536236,804387.5713133004,909238.7501681991,1513053.8959076714,1366238.2040816327,0,0,0,0,0,0,6996363.106891127,Captures (kg),0,0,0,0,0,0,0,0,0,0,0,0,0,Captures (kg),6235.933333333334,9003.091412742384,8457.89625,8651.671875,10376.736,10376.736,21203.80055401662,60912,0,0,0,0,135217.86542509234,Captures (kg),135652.7553293587,192632.79577762925,161391.99999999997,303089.92000000004,418158.95857988176,289440.39861591696,214238.65909090906,0,0,0,0,0,1714605.4873936959,Captures (kg),1778171.685027368,1721985.621205417,1104602.2793025072,1515888.6722896863,2216752.784354252,1880432.5371219676,1089839.6034328043,60912,0,0,0,0,11368585.182734001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPUE (kg/jr),64.5496095750128,96.8712309733299,61.07317743204073,75.22371031746032,41.42678571428572,55.08253968253968,35.31439393939394,0,0,0,0,0,429.54144763406305,CPUE (kg/jr),165.21855981982736,163.5363207296214,191.12784178187403,209.81940828252039,626.5489501284618,104.40706378930875,60.80726536195286,0,0,0,0,0,1521.4654098935666,CPUE (kg/jr),98.2,0,0,167.4201646090535,116.18206845238096,111.80416666666666,89.76666666666668,0,0,0,0,0,583.3730663947679,CPUE (kg/jr),266.847718525934,279.9892626250618,177.7371527523076,200.9050268679733,310.44350768307663,301.8834415584415,0,0,0,0,0,0,128.1505091677329,CPUE (kg/jr),0,0,0,0,0,0,0,0,0,0,0,0,0,CPUE (kg/jr),64.9576388888889,98.9923245614035,78.31385416666666,80.10807291666667,90.07583333333334,90.07583333333334,233.14364035087715,105.75,0,0,0,0,70.11809979593079,CPUE (kg/jr),257.93761347348305,382.2079281302167,80.05555555555556,375.85555555555555,449.4102564102564,406.7862745098039,70.84611742424242,0,0,0,0,0,168.59160842159278,CPUE (kg/jr),131.1015914690209,145.9424381456619,84.04394024120636,158.47599122131854,233.44105738882783,152.86275993429913,69.98258339187615,15.107142857142858,0,0,0,0,82.57979205411281
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nbre débarq.,130,420,448,48,62,60,16,0,0,0,0,0,1184,Nbre débarq.,460,331,117,409,733,714,70,0,0,0,0,0,2834,Nbre débarq.,8,0,0,80,96,69,13,0,0,0,0,0,266,Nbre débarq.,756,627,374,199,259,229,0,0,0,0,0,0,2444,Nbre débarq.,0,0,0,0,0,0,0,0,0,0,0,0,0,Nbre débarq.,38,36,29,29,42,42,38,3,0,0,0,0,257,Nbre débarq.,202,235,10,29,24,52,20,0,0,0,0,0,572,Nbre débarq.,1594,1649,978,794,1216,1166,157,3,0,0,0,0,7557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taux échant.,0.06298449612403101,0.20348837209302326,0.21705426356589147,0.023255813953488372,0.030038759689922482,0.029069767441860465,0.007751937984496124,0,0,0,0,0,0.5736434108527133,Taux échant.,1.9166666666666667,1.3791666666666667,0.4875,1.7041666666666666,3.0541666666666667,2.975,0.2916666666666667,0,0,0,0,0,11.808333333333332,Taux échant.,0.015151515151515152,0,0,0.15151515151515152,0.18181818181818182,0.13068181818181818,0.02462121212121212,0,0,0,0,0,0.5037878787878788,Taux échant.,0.1431818181818182,0.11875,0.07083333333333333,0.03768939393939394,0.0490530303030303,0.04337121212121212,0,0,0,0,0,0,0.03857323232323233,Taux échant.,0,0,0,0,0,0,0,0,0,0,0,0,0,Taux échant.,0.5277777777777778,0.5,0.4027777777777778,0.4027777777777778,0.5833333333333334,0.5833333333333334,0.5277777777777778,0.041666666666666664,0,0,0,0,0.29745370370370366,Taux échant.,0.4007936507936508,0.4662698412698413,0.01984126984126984,0.057539682539682536,0.047619047619047616,0.10317460317460317,0.03968253968253968,0,0,0,0,0,0.09457671957671959,Taux échant.,0.4380794178136371,0.3810964114327902,0.1711438063597532,0.339563498056023,0.5637184313471688,0.5520901048932612,0.12735716203324177,0.005952380952380952,0,0,0,0,0.21491676774068802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Production par Groupe d'espèces (Tonnes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,48164,,16939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9101.117558564367,,109213.41070277241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pélagiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,17.011434688905357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Esspèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,Filet maillant de fond,,,,,,,,,,,,,,Filet maillant dérivant,,,,,,,,,,,,,,Filet mulet,,,,,,,,,,,,,,Filet sardine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banane de Mer,276.263599142133,0,0,232.74459138228104,0,0,0,0,0,0,0,0,509.00819052441403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbillon,2079.6193224431336,383.9126111106975,242.99378200487803,504.7540938153345,109.23129907585007,33.89966243578974,0,0,0,0,0,0,3354.4107708856836,,Espèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,Espèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,Espèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,Espèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total
